
ECOLE ELEMENTAIRE PUBLIQUE;Public;Académie de Dijon;59;23 rue de Lavau - 21590 Santenay;Santenay;0380206114;ce.0211353G@ac-dijon.fr
ECOLE MATERNELLE;Public;Académie de Dijon;21;23 rue de Lavau - 21590 Santenay;Santenay;0380206143;ce.0211727N@ac-dijon.fr
ECOLE ELEMENTAIRE PUBLIQUE;Public;Académie de Dijon;73;Rue du Creux aux Chevaux - 21600 Ouges;Ouges;0380369631;ce.0210732G@ac-dijon.fr
ECOLE ELEMENTAIRE PUBLIQUE JEAN-PIERRE HALM;Public;Académie de Dijon;88;Rue de la Charme - 21600 Fénay;Fénay;0380369776;ce.0211378J@ac-dijon.fr
ECOLE ELEMENTAIRE PUBLIQUE LEON BLUM;Public;Académie de Dijon;119;1 bis rue Colonel Fonck - 21600 Longvic;Longvic;0345625033;ce.0211640U@ac-dijon.fr
ECOLE ELEMENTAIRE PUBLIQUE MAURICE MAZUE;Public;Académie de Dijon;131;28 bis rue ouges - 21600 Longvic;Longvic;0380489484;ce.0211466E@ac-dijon.fr
ECOLE ELEMENTAIRE PUBLIQUE ROLAND CARRAZ;Public;Académie de Dijon;166;46 rue André Malraux - 21600 Longvic;Longvic;0380688650;ce.0211818M@ac-dijon.fr
ECOLE MATERNELLE;Public;Académie de Dijon;38;1 avenue de la Gare - 21600 Ouges;Ouges;0380369893;ce.0211352F@ac-dijon.fr
ECOLE MATERNELLE BIEF DU MOULIN;Public;Académie de Dijon;91;110 rue de la Rente Ste-Bénigne - 21600 Longvic;Longvic;0380489486;ce.0212051R@ac-dijon.fr
ECOLE MATERNELLE CELESTIN FREINET;Public;Académie de Dijon;82;1 rue Célestin Freinet - 21600 Longvic;Longvic;0380666095;ce.0211380L@ac-dijon.fr
ECOLE MATERNELLE JEAN-PIERRE HALM;Public;Académie de Dijon;53;Rue de la Charme - 21600 Fénay;Fénay;0380366702;ce.0211464C@ac-dijon.fr
ECOLE MATERNELLE PAUL EMILE VICTOR;Public;Académie de Dijon;107;4 rue de Verdun - 21600 Longvic;Longvic;0380688657;ce.0211789F@ac-dijon.fr
Collège Roland Dorgelès;Public;Académie de Dijon;;7 rue Carnot - BP 111 - 21603 Longvic;Longvic;0380631960;0210057y@ac-dijon.fr
ECOLE ELEMENTAIRE PUBLIQUE;Public;Académie de Dijon;226;3 rue des Murots - 21610 Fontaine-Française;Fontaine-Française;0380759002;ce.0211354H@ac-dijon.fr
Collège Henry Berger;Public;Académie de Dijon;;5 rue des Murots - 21610 Fontaine-Française;Fontaine-Française;0380758032;0210027R@ac-dijon.fr
ECOLE PRIMAIRE PUBLIQUE;Public;Académie de Dijon;63;Rue de la Mairie - 21630 Pommard;Pommard;0380220075;ce.0210710H@ac-dijon.fr
ECOLE PRIMAIRE PUBLIQUE;Public;Académie de Dijon;195;Avenue du Recteur Marcel Bouchard - 21640 Gilly-lès-Cîteaux;Gilly-lès-Cîteaux;0380404061;ce.0211968A@ac-dijon.fr
ECOLE PRIMAIRE PUBLIQUE OZE ET SEINE;Public;Académie de Dijon;58;Chemin du Royde Mont - 21690 Verrey-sous-Salmaise;Verrey-sous-Salmaise;0380358564;ce.0210491V@ac-dijon.fr
ECOLE ELEMENTAIRE PUBLIQUE HAUTES COTES;Public;Académie de Dijon;115;60 route de Marey - 21700 Villers-la-Faye;Villers-la-Faye;0380271404;ce.0210465S@ac-dijon.fr
ECOLE ELEMENTAIRE PUBLIQUE HENRI CHALLAND;Public;Académie de Dijon;138;3 rue Thurot - 21700 Nuits-Saint-Georges;Nuits-Saint-Georges;0380610180;ce.0210742T@ac-dijon.fr
ECOLE ELEMENTAIRE PUBLIQUE MARIE MAIGNOT;Public;Académie de Dijon;125;1 PLACE MARIE MAIGNOT - BP 134 - 21700 Nuits-Saint-Georges;Nuits-Saint-Georges;0380610593;ce.0210741S@ac-dijon.fr
ECOLE ELEMENTAIRE PUBLIQUE R.P.I.;Public;Académie de Dijon;43;1 rue Nouvelle - 21700 Comblanchien;Comblanchien;0380629644;ce.0211817L@ac-dijon.fr
ECOLE ELEMENTAIRE PUBLIQUE R.P.I.;Public;Académie de Dijon;19;Route de Nuits Saint-Georges - 21700 Bagnot;Bagnot;0380269745;ce.0210393N@ac-dijon.fr
ECOLE ELEMENTAIRE PUBLIQUE R.P.I.;Public;Académie de Dijon;47;GRANDE RUE - 21700 Corgoloin;Corgoloin;0380629382;ce.0211685T@ac-dijon.fr
Ecole les Bambous;Privé;Académie de Dijon;;2 place de l'Eglise - 21700 Agencourt;Agencourt;0643011676;ecole.les.bambous@protonmail.com
ECOLE MATERNELLE;Public;Académie de Dijon;22;Place de l'Eglise - 21700 Corgoloin;Corgoloin;0380629830;ce.0210222C@ac-dijon.fr
ECOLE MATERNELLE;Public;Académie de Dijon;23;Rue de la Goillotte - 21700 Vosne-Romanée;Vosne-Romanée;0380611484;ce.0211721G@ac-dijon.fr
ECOLE MATERNELLE;Public;Académie de Dijon;23;Place de la Mairie - 21700 Comblanchien;Comblanchien;0380629517;ce.0211741D@ac-dijon.fr
ECOLE MATERNELLE BERNARD BARBIER;Public;Académie de Dijon;70;Rue de la Berchère - 21700 Nuits-Saint-Georges;Nuits-Saint-Georges;0380610971;ce.0210740R@ac-dijon.fr
ECOLE MATERNELLE LA FONTAINE;Public;Académie de Dijon;69;4 rue de Bingen - 21700 Nuits-Saint-Georges;Nuits-Saint-Georges;0380610685;ce.0211487C@ac-dijon.fr
ECOLE MATERNELLE PUBLIQUE;Public;Académie de Dijon;71;60 route Marey - 21700 Villers-la-Faye;Villers-la-Faye;0380271918;ce.0212205H@ac-dijon.fr
ECOLE PRIMAIRE DE LA FORET;Public;Académie de Dijon;139;1 voie Romaine - 21700 Argilly;Argilly;0380270391;ce.0212134F@ac-dijon.fr
Ecole primaire privée Saint Symphorien;Privé;Académie de Dijon;160;34 rue de la Berchère - 21700 Nuits-Saint-Georges;Nuits-Saint-Georges;0380610478;ce.0211304D@ac-dijon.fr
Collège Félix Tisserand;Public;Académie de Dijon;;10 rue Jean Jaurès - BP 90130 - 21704 Nuits-Saint-Georges;Nuits-Saint-Georges;0380611012;0210038c@ac-dijon.fr
ECOLE ELEMENTAIRE PUBLIQUE;Public;Académie de Dijon;126;Place de la Liberté - 21760 Lamarche-sur-Saône;Lamarche-sur-Saône;0380471422;ce.0211246R@ac-dijon.fr
ECOLE MATERNELLE;Public;Académie de Dijon;62;10 RUE JOLIOT CURIE - 21760 Lamarche-sur-Saône;Lamarche-sur-Saône;0380471448;ce.0211661S@ac-dijon.fr
ECOLE ELEMENTAIRE PUBLIQUE BUISSON ROND;Public;Académie de Dijon;181;14 rue des Hervelets - 21800 Chevigny-Saint-Sauveur;Chevigny-Saint-Sauveur;0380461129;ce.0211616T@ac-dijon.fr
ECOLE ELEMENTAIRE PUBLIQUE EZ ALLOUERES;Public;Académie de Dijon;162;Boulevard Jan Pallach - 21800 Chevigny-Saint-Sauveur;Chevigny-Saint-Sauveur;0380461995;ce.0211483Y@ac-dijon.fr
ECOLE ELEMENTAIRE PUBLIQUE FONTAINE AUX JARDINS;Public;Académie de Dijon;112;49 rue des Vergers - 21800 Quetigny;Quetigny;0380719806;ce.0211467F@ac-dijon.fr
ECOLE ELEMENTAIRE PUBLIQUE HENRI MARC;Public;Académie de Dijon;171;Avenue Saint Exupéry - 21800 Chevigny-Saint-Sauveur;Chevigny-Saint-Sauveur;0380461238;ce.0210244B@ac-dijon.fr
ECOLE ELEMENTAIRE PUBLIQUE LES AIGUISONS;Public;Académie de Dijon;112;1 RUE DES AIGUISONS - 21800 Quetigny;Quetigny;0380719801;ce.0210684E@ac-dijon.fr
ECOLE ELEMENTAIRE PUBLIQUE LES CEDRES;Public;Académie de Dijon;81;6 rue des Marronniers - 21800 Quetigny;Quetigny;0380460375;ce.0211558E@ac-dijon.fr
ECOLE ELEMENTAIRE PUBLIQUE LES HUCHES-FRANCOIS MITTERRAND;Public;Académie de Dijon;139;1 RUE DE L'ESPACE - 21800 Quetigny;Quetigny;0380719802;ce.0210682C@ac-dijon.fr
ECOLE ELEMENTAIRE PUBLIQUE ROBERT CHALANDRE;Public;Académie de Dijon;136;2 rue du Pâtis - 21800 Neuilly-Crimolois;Neuilly-Crimolois;0977003744;ce.0211611M@ac-dijon.fr
ECOLE ELEMENTAIRE PUBLIQUE ROLAND BELLEVILLE;Public;Académie de Dijon;160;Square du Pont de Pierre - 21800 Sennecey-lès-Dijon;Sennecey-lès-Dijon;0380470252;ce.0210567C@ac-dijon.fr
ECOLE MATERNELLE;Public;Académie de Dijon;82;5 rue du Pâtis - 21800 Neuilly-Crimolois;Neuilly-Crimolois;0380470606;ce.0211341U@ac-dijon.fr
ECOLE MATERNELLE BUISSON ROND;Public;Académie de Dijon;89;12 rue des Hervelets - 21800 Chevigny-Saint-Sauveur;Chevigny-Saint-Sauveur;0380461424;ce.0211371B@ac-dijon.fr
ECOLE MATERNELLE DU BREUIL;Public;Académie de Dijon;66;Allée du Breuil - 21800 Chevigny-Saint-Sauveur;Chevigny-Saint-Sauveur;0380461232;ce.0211447J@ac-dijon.fr
ECOLE MATERNELLE EZ ALLOUERES;Public;Académie de Dijon;83;Boulevard Yan Pallach - 21800 Chevigny-Saint-Sauveur;Chevigny-Saint-Sauveur;0380461751;ce.0211484Z@ac-dijon.fr
ECOLE MATERNELLE FONTAINE AUX JARDINS-EAU VIVE;Public;Académie de Dijon;41;47 rue des Vergers - 21800 Quetigny;Quetigny;0380719805;ce.0212070L@ac-dijon.fr
ECOLE MATERNELLE HENRI MARC;Public;Académie de Dijon;81;17 rue Marie de Bourgogne - 21800 Chevigny-Saint-Sauveur;Chevigny-Saint-Sauveur;0380461422;ce.0211147H@ac-dijon.fr
ECOLE MATERNELLE LA FONTAINE;Public;Académie de Dijon;71;20 rue du Stade - 21800 Sennecey-lès-Dijon;Sennecey-lès-Dijon;0380473544;ce.0211160X@ac-dijon.fr
ECOLE MATERNELLE LES AIGUISONS;Public;Académie de Dijon;90;9 boulevard des Herbues - 21800 Quetigny;Quetigny;0380469124;ce.0211231Z@ac-dijon.fr
ECOLE MATERNELLE LES HUCHES-FRANCOIS MITTERRAND;Public;Académie de Dijon;45;1 RUE DE L'ESPACE - 21800 Quetigny;Quetigny;0380719803;ce.0211125J@ac-dijon.fr
ECOLE MATERNELLE NELSON MANDELA;Public;Académie de Dijon;61;13 avenue du Cromois - 21800 Quetigny;Quetigny;0380463167;ce.0211872W@ac-dijon.fr
Ecole primaire privée Elisabeth de La Trinité;Privé;Académie de Dijon;156;1 rue de la Visitation - 21800 Chevigny-Saint-Sauveur;Chevigny-Saint-Sauveur;0380672048;ce.0211290N@ac-dijon.fr
ECOLE PRIMAIRE PUBLIQUE;Public;Académie de Dijon;122;4 rue de la République - 21800 Neuilly-Crimolois;Neuilly-Crimolois;0380473699;ce.0210203G@ac-dijon.fr
ECOLE PRIMAIRE PUBLIQUE LE BREUIL;Public;Académie de Dijon;133;14 allée du Breuil - 21800 Chevigny-Saint-Sauveur;Chevigny-Saint-Sauveur;0380463810;ce.0211776S@ac-dijon.fr
Collège Jean Rostand;Public;Académie de Dijon;;8 rue des Vergers - BP 41 - 21801 Quetigny;Quetigny;0380463263;0211477s@ac-dijon.fr
Lycée agricole de Quetigny Olivier de Serres;Public;Académie de Dijon;;21 boulevard Olivier de Serres - BP 42 - 21801 Quetigny;Quetigny;0380718000;legta.quetigny@educagri.fr
Collège Camille Claudel;Public;Académie de Dijon;;4 route de Dijon - BP 9 - 21806 Chevigny-Saint-Sauveur;Chevigny-Saint-Sauveur;0380481591;0211137x@ac-dijon.fr
Lycée Jean-Marc Boivin;Public;Académie de Dijon;;4 bis route de Dijon - BP 9 - 21806 Chevigny-Saint-Sauveur;Chevigny-Saint-Sauveur;0380481580;0211909l@ac-dijon.fr
ECOLE ELEMENTAIRE PUBLIQUE;Public;Académie de Dijon;73;Rue de l'Eglise n 34 - 21820 Labergement-lès-Seurre;Labergement-lès-Seurre;0380211052;ce.0211379K@ac-dijon.fr
ECOLE ELEMENTAIRE PUBLIQUE LA FLEURIEE;Public;Académie de Dijon;120;Rue de la Vigne aux Chiens - 21850 Saint-Apollinaire;Saint-Apollinaire;0380736792;ce.0211448K@ac-dijon.fr
ECOLE ELEMENTAIRE PUBLIQUE PAQUIER D AUPRE;Public;Académie de Dijon;156;4 rue Général de Gaulle - 21850 Saint-Apollinaire;Saint-Apollinaire;0380723639;ce.0210651U@ac-dijon.fr
ECOLE ELEMENTAIRE PUBLIQUE VAL SULLY;Public;Académie de Dijon;115;315 rue de Moirey - 21850 Saint-Apollinaire;Saint-Apollinaire;0380712374;ce.0212141N@ac-dijon.fr
ECOLE MATERNELLE LA FLEURIEE;Public;Académie de Dijon;74;Rue de la Vigne aux Chiens - 21850 Saint-Apollinaire;Saint-Apollinaire;0380721864;ce.0211587L@ac-dijon.fr
ECOLE MATERNELLE PAQUIER D'AUPRE;Public;Académie de Dijon;69;6 rue Général de Gaulle - 21850 Saint-Apollinaire;Saint-Apollinaire;0380715580;ce.0210649S@ac-dijon.fr
ECOLE MATERNELLE PUBLIQUE VAL SULLY;Public;Académie de Dijon;61;315 rue de Moirey - 21850 Saint-Apollinaire;Saint-Apollinaire;0380742329;ce.0212140M@ac-dijon.fr
ECOLE ELEMENTAIRE PUBLIQUE;Public;Académie de Dijon;72;8 rue de l'Eglise - 21910 Corcelles-lès-Cîteaux;Corcelles-lès-Cîteaux;0380366254;ce.0210227H@ac-dijon.fr
ECOLE ELEMENTAIRE PUBLIQUE R.P.I.;Public;Académie de Dijon;74;12 A rue des Chêneteaux - 21910 Saulon-la-Rue;Saulon-la-Rue;0380369113;ce.0210586Y@ac-dijon.fr
ECOLE ELEMENTAIRE PUBLIQUE R.P.I.;Public;Académie de Dijon;47;1 GRANDE RUE - 21910 Barges;Barges;0380791304;ce.0210387G@ac-dijon.fr
ECOLE ELEMENTAIRE PUBLIQUE R.P.I.;Public;Académie de Dijon;67;1 GRANDE RUE - 21910 Saulon-la-Chapelle;Saulon-la-Chapelle;0380791304;ce.0211454S@ac-dijon.fr
ECOLE MATERNELLE;Public;Académie de Dijon;55;Hameau de Layer - 21910 Saulon-la-Chapelle;Saulon-la-Chapelle;0380398621;ce.0211449L@ac-dijon.fr
ECOLE MATERNELLE;Public;Académie de Dijon;25;8 rue de l'Eglise - 21910 Corcelles-lès-Cîteaux;Corcelles-lès-Cîteaux;0380366255;ce.0211926E@ac-dijon.fr
ECOLE PRIMAIRE PUBLIQUE;Public;Académie de Dijon;210;15 rue de l'Eglise - 21910 Noiron-sous-Gevrey;Noiron-sous-Gevrey;0380366273;ce.0210749A@ac-dijon.fr
Ecole élémentaire publique Baratoux;Public;Académie de Rennes;112;10 RUE BARATOUX - 22000 Saint-Brieuc;Saint-Brieuc;0296613737;ecole.0220492r@ac-rennes.fr
Ecole élémentaire publique Grand Clos;Public;Académie de Rennes;176;38 rue de Cornouailles - 22000 Saint-Brieuc;Saint-Brieuc;0296785631;ecole.0221797j@ac-rennes.fr
Ecole élémentaire publique Hoche;Public;Académie de Rennes;131;84 boulevard Hoche - 22000 Saint-Brieuc;Saint-Brieuc;0296947614;ecole.0220504D@ac-rennes.fr
Ecole élémentaire publique La Vallée;Public;Académie de Rennes;75;13 rue Balzac - 22000 Saint-Brieuc;Saint-Brieuc;0296620733;ecole.0221825p@ac-rennes.fr
Ecole élémentaire publique Poutrin;Public;Académie de Rennes;139;1 rue des 3 frères Poutrin - 22000 Saint-Brieuc;Saint-Brieuc;0296618898;ecole.0220502b@ac-rennes.fr
Ecole maternelle publique Balzac;Public;Académie de Rennes;54;2 rue Balzac - 22000 Saint-Brieuc;Saint-Brieuc;0296619163;ecole.0220497w@ac-rennes.fr
Ecole maternelle publique Curie;Public;Académie de Rennes;84;7 rue Curie - 22000 Saint-Brieuc;Saint-Brieuc;0296618150;ecole.0220491p@ac-rennes.fr
Ecole maternelle publique Grand Clos;Public;Académie de Rennes;91;38 rue de Cornouailles - 22000 Saint-Brieuc;Saint-Brieuc;0296785642;ecole.0221119x@ac-rennes.fr
Ecole maternelle publique Guébriant;Public;Académie de Rennes;74;13 rue Guébriant - 22000 Saint-Brieuc;Saint-Brieuc;0296784972;ecole.0220501a@ac-rennes.fr
Ecole maternelle publique Guy Ropartz;Public;Académie de Rennes;56;Rue Guy Ropartz - 22000 Saint-Brieuc;Saint-Brieuc;0296618197;ecole.0221040l@ac-rennes.fr
Ecole maternelle publique L'Etablette;Public;Académie de Rennes;66;6 rue Roger Nimier - 22000 Saint-Brieuc;Saint-Brieuc;0296783116;ecole.0221708m@ac-rennes.fr
Ecole primaire privée Diwan;Privé;Académie de Rennes;77;19 boulevard Carnot - 22000 Saint-Brieuc;Saint-Brieuc;0296782760;ec.0221801N@ac-rennes.fr
Ecole primaire privée La Providence;Privé;Académie de Rennes;325;2 rue Lycéens Martyrs - BP 4613 - 22000 Saint-Brieuc;Saint-Brieuc;0296332450;ec.0221301V@ac-rennes.fr
Ecole primaire privée Sainte Bernadette;Privé;Académie de Rennes;162;2 rue Albert Thomas - 22000 Saint-Brieuc;Saint-Brieuc;0296940250;ec.0221303X@ac-rennes.fr
Ecole primaire privée Saint Brieuc;Privé;Académie de Rennes;82;4 rue du Parc - 22000 Saint-Brieuc;Saint-Brieuc;0296332755;ec.0221307B@ac-rennes.fr
Ecole primaire privée Saint Joseph;Privé;Académie de Rennes;144;4 RUE DU GOELO - LES VILLAGES - 22000 Saint-Brieuc;Saint-Brieuc;0296945630;ec.0221308C@ac-rennes.fr
Ecole primaire privée Sainte Marie;Privé;Académie de Rennes;129;11 RUE DE TOURAINE - 22000 Saint-Brieuc;Saint-Brieuc;0296943081;ec.0221304Y@ac-rennes.fr
Ecole primaire privée Saint Michel;Privé;Académie de Rennes;216;16 rue Saint Benoît - 22000 Saint-Brieuc;Saint-Brieuc;0296520840;ec.0221858A@ac-rennes.fr
Ecole primaire privée Sainte Thérèse;Privé;Académie de Rennes;108;3 rue Joliot Curie - 22000 Saint-Brieuc;Saint-Brieuc;0296334924;ec.0221300U@ac-rennes.fr
Ecole primaire publique Beauvallon;Public;Académie de Rennes;197;Rue Henri Avril - 22000 Saint-Brieuc;Saint-Brieuc;0296619030;ecole.0221554v@ac-rennes.fr
Ecole primaire publique Cesson Bourg;Public;Académie de Rennes;95;4 rue de la Corniche - 22000 Saint-Brieuc;Saint-Brieuc;0296617239;ecole.0221501m@ac-rennes.fr
Ecole primaire publique Cesson Cx Rouge;Public;Académie de Rennes;187;Rue de Kerguélen - 22000 Saint-Brieuc;Saint-Brieuc;0296335171;ecole.0221506t@ac-rennes.fr
Ecole primaire publique Jacques Brel;Public;Académie de Rennes;236;Rue Roche Gautier - 22000 Saint-Brieuc;Saint-Brieuc;0296783726;ecole.0221585d@ac-rennes.fr
Ecole primaire publique Jean Nicolas;Public;Académie de Rennes;177;2 rue Colette Besson - 22000 Saint-Brieuc;Saint-Brieuc;0296945584;ecole.0220521x@ac-rennes.fr
Ecole primaire publique La Brèche Aux Cornes;Public;Académie de Rennes;231;2 rue Octave Louis Aubert - 22000 Saint-Brieuc;Saint-Brieuc;0296335237;ecole.0221043p@ac-rennes.fr
Ecole primaire publique La Ville Hellio;Public;Académie de Rennes;126;2 rue DE GASCOGNE RUE - 22000 Saint-Brieuc;Saint-Brieuc;0296787787;ecole.0221740x@ac-rennes.fr
Ecole primaire publique Les Merles;Public;Académie de Rennes;113;44 rue des Merles - 22000 Saint-Brieuc;Saint-Brieuc;0296332586;ecole.0220519v@ac-rennes.fr
Ecole primaire publique Marcellin Berthelot;Public;Académie de Rennes;249;16 rue de Brest - 22000 Saint-Brieuc;Saint-Brieuc;0296613389;ecole.0221507u@ac-rennes.fr
Ecole primaire publique Yves Dollo;Public;Académie de Rennes;121;45 rue de Penthièvre - 22000 Saint-Brieuc;Saint-Brieuc;0296781624;ecole.0221432m@ac-rennes.fr
Collège Sainte-Marie;Privé;Académie de Rennes;;11 rue de Touraine - 22000 Saint-Brieuc;Saint-Brieuc;0296943081;ce.0220172T@ac-rennes.fr
Collège Saint-Yves La Salle;Privé;Académie de Rennes;;2 Boulevard Saint-Jean-Baptiste de La Salle - 22000 Saint-Brieuc;Saint-Brieuc;0296604121;ce.0220172T@ac-rennes.fr
Centre d'information et d'orientation de Saint-Brieuc;None;Académie de Rennes;;36 rue Henri Wallon - 22000 Saint-Brieuc;Saint-Brieuc;0296622160;cio.saint-brieuc@ac-rennes.fr
Collège Léonard de Vinci;Public;Académie de Rennes;;2 rue Marcel Proust - BP 20221 - 22002 Saint-Brieuc;Saint-Brieuc;0296784156;Ce.0221513a@ac-rennes.fr
Lycée polyvalent Sacré-Coeur La Salle;Privé;Académie de Rennes;;2 boulevard J B de la Salle - BP 305 - 22003 Saint-Brieuc;Saint-Brieuc;0296683939;ce.0220117H@ac-rennes.fr
Lycée professionnel Marie Balavenne;Privé;Académie de Rennes;;47 boulevard Laënnec - BP 522 - 22005 Saint-Brieuc;Saint-Brieuc;0296943111;ce.0221867K@ac-rennes.fr
Pôle supérieur lycée Saint Brieuc;Privé;Académie de Rennes;;47 boulevard Laënnec - BP 522 - 22005 Saint-Brieuc;Saint-Brieuc;0296943111;contact@polesup22.com
Collège Saint-Pierre;Privé;Académie de Rennes;;16 rue Saint Pierre - 22015 Saint-Brieuc;Saint-Brieuc;0296685800;ce.0221751J@ac-rennes.fr
Lycée polyvalent Chaptal;Public;Académie de Rennes;;6 allée Chaptal - 22015 Saint-Brieuc;Saint-Brieuc;0296772277;ce.0220058u@ac-rennes.fr
Lycée Saint-Pierre;Privé;Académie de Rennes;;16 rue Saint Pierre - 22015 Saint-Brieuc;Saint-Brieuc;0296685800;ce.0220111B@ac-rennes.fr
Collège Saint-Charles- La Providence;Privé;Académie de Rennes;;2 rue Cordière - BP 2125 - 22021 Saint-Brieuc;Saint-Brieuc;0296940246;ce.0221750H@ac-rennes.fr
Lycée Ernest Renan;Public;Académie de Rennes;;2 et 4 boulevard Hérault - BP 2150 - 22021 Saint-Brieuc;Saint-Brieuc;0296772222;ce.0220057t@ac-rennes.fr
Lycée Saint-Charles - La Providence;Privé;Académie de Rennes;;2 rue Cordière - BP 2125 - 22021 Saint-Brieuc;Saint-Brieuc;0296940246;ce.0220110A@ac-rennes.fr
Collège Anatole le Braz;Public;Académie de Rennes;;46 rue 71e Régiment d’Infanterie - BP 2231 - 22022 Saint-Brieuc;Saint-Brieuc;0296331267;ce.0220185g@ac-rennes.fr
Collège Jean Racine;Public;Académie de Rennes;;1 rue Racine - BP 2227 - 22022 Saint-Brieuc;Saint-Brieuc;0296330106;ce.0220054p@ac-rennes.fr
Lycée Rabelais;Public;Académie de Rennes;;8 rue Rabelais - BP 2255 - 22022 Saint-Brieuc;Saint-Brieuc;0296683270;ce.0220056s@ac-rennes.fr
Lycée Eugène Freyssinet;Public;Académie de Rennes;;32 rue Mansart - BP 2359 - 22023 Saint-Brieuc;Saint-Brieuc;0296774440;ce.0220060w@ac-rennes.fr
Lycée professionnel Eugène Freyssinet;Public;Académie de Rennes;;32 rue Mansart - BP 2359 - 22023 Saint-Brieuc;Saint-Brieuc;0296774440;ce.0220060w@ac-rennes.fr
Collège Jean Macé;Public;Académie de Rennes;;41 rue du Tregor - BP 7028 - 22070 Saint-Brieuc;Saint-Brieuc;0296015959;Ce.0220184f@ac-rennes.fr
Lycée professionnel Jean Moulin avec section d'enseignement agricole;Public;Académie de Rennes;;3 rue du Vau Gicquel - BP 57050 - 22070 Saint-Brieuc;Saint-Brieuc;0296751230;ce.0220059v@ac-rennes.fr
Ecole élémentaire privée Diwan;Privé;Académie de Rennes;74;Cité Amiral de la Bretonnière - 22100 Dinan;Dinan;0296870556;skol.dinan@diwan.bzh
Ecole élémentaire publique de Lanvallay;Public;Académie de Rennes;188;8 rue des écoles - 22100 Lanvallay;Lanvallay;0296394673;ce.0221088N@ac-rennes.fr
Ecole maternelle publique de Lanvallay;Public;Académie de Rennes;121;Rue du terrain des sports - 22100 Lanvallay;Lanvallay;0296395866;ce.0221082G@ac-rennes.fr
Ecole maternelle publique Du Moulin;Public;Académie de Rennes;51;2 rue de Montpertuis - 22100 Taden;Taden;0296394982;ecole.0220453y@ac-rennes.fr
Ecole primaire privée Duguesclin;Privé;Académie de Rennes;220;1 rue de la Nouriais LEHON - 22100 Dinan;Dinan;0296390673;ec.0221395X@ac-rennes.fr
Ecole primaire privée Sainte Croix;Privé;Académie de Rennes;431;5 rue des Vergers - 22100 Dinan;Dinan;0296390735;ec.0221393V@ac-rennes.fr
Ecole primaire privée Saint Yves;Privé;Académie de Rennes;82;5 rue des écoliers - 22100 Saint-Hélen;Saint-Hélen;0296399585;ec.0221321S@ac-rennes.fr
Ecole primaire publique de Aucaleuc;Public;Académie de Rennes;94;Rue de l'Ecole - 22100 Aucaleuc;Aucaleuc;0296396528;ce.0220725U@ac-rennes.fr
Ecole primaire publique de Brusvily;Public;Académie de Rennes;78;5 rue des Ecoles - 22100 Brusvily;Brusvily;0296845222;ce.0221480P@ac-rennes.fr
Ecole primaire publique Des Fontaines;Public;Académie de Rennes;205;12 rue des Fontaines - 22100 Dinan;Dinan;0296390341;ecole.0221452j@ac-rennes.fr
Ecole primaire publique de St Samson sur Rance;Public;Académie de Rennes;120;12 rue de l'Ecole - 22100 Saint-Samson-sur-Rance;Saint-Samson-sur-Rance;0296395286;ce.0220434C@ac-rennes.fr
Ecole primaire publique de Taden;Public;Académie de Rennes;104;TRELAT - 22100 Taden;Taden;0296850818;ce.0220451W@ac-rennes.fr
Ecole primaire publique de Trévron;Public;Académie de Rennes;41;BOURG - 22100 Trévron;Trévron;0296835604;ce.0221701E@ac-rennes.fr
Ecole primaire publique Emilie et Germaine Tillion;Public;Académie de Rennes;113;BOURG - 22100 Saint-Hélen;Saint-Hélen;0296832678;ecole.0221114s@ac-rennes.fr
Ecole primaire publique Jean Ferrat;Public;Académie de Rennes;166;Place du 19 Mars 1962 - 22100 Trélivan;Trélivan;0296854146;ecole.0221709n@ac-rennes.fr
Ecole primaire publique L'Encre Magique;Public;Académie de Rennes;64;BOURG - 22100 Calorguen;Calorguen;0296836264;ecole.0220768r@ac-rennes.fr
Ecole primaire publique La Garaye;Public;Académie de Rennes;145;12 rue de la Sagesse - 22100 Dinan;Dinan;0296392563;ecole.0221901x@ac-rennes.fr
Ecole primaire publique La Ruche;Public;Académie de Rennes;172;Rue Maurice Tardivel - 22100 Dinan;Dinan;0236390300;ecole.0221625x@ac-rennes.fr
Ecole primaire publique Les Acacias;Public;Académie de Rennes;145;BOURG - 22100 Bobital;Bobital;0296836728;ecole.0220736f@ac-rennes.fr
Ecole primaire publique Les Granits;Public;Académie de Rennes;85;3 rue du Four - 22100 Le Hinglé;Hinglé;0296835149;ecole.0220880m@ac-rennes.fr
Ecole primaire publique Le Petit Prince;Public;Académie de Rennes;265;Rue du Val - 22100 Quévert;Quévert;0296858187;ecole.0221947x@ac-rennes.fr
Ecole primaire publique Mosaïque;Public;Académie de Rennes;186;16 rue du Guinefort LEHON - 22100 Dinan;Dinan;0296391236;ecole.0221024u@ac-rennes.fr
Ecole primaire publique Norbert Guitton;Public;Académie de Rennes;113;Rue de l'Ecole - 22100 Saint-Carné;Saint-Carné;0296836121;ecole.0221092t@ac-rennes.fr
Centre d'information et d'orientation de Dinan;None;Académie de Rennes;;2 rue du 18 Juin 1940 - 22100 Dinan;Dinan;0296390716;cio.dinan@ac-rennes.fr
Collège Broussais;Public;Académie de Rennes;;1 rue Broussais - BP 32066 - 22102 Dinan;Dinan;0296392036;Ce.0221623v@ac-rennes.fr
